ID;KD_PROV;KD_KAB;KD_KEC;KD_DESA;NAMA;STATUS_ADM
71016;71;03;13;2016;PINEBENTENGANG;DESA
71017;71;03;13;2017;TALOARANE I;DESA
71018;71;03;13;2018;BENGKA;DESA
71019;71;03;14;2001;BOWONGKALI;DESA
71020;71;03;14;2002;KULUR I;DESA
71021;71;03;14;2003;KULUR II;DESA
71022;71;03;14;2004;BIRA;DESA
71023;71;03;14;2005;KUMA;DESA
71024;71;03;14;2006;BUNGALAWANG;DESA
71025;71;03;14;2007;MIULU;DESA
71026;71;03;14;2008;GUNUNG;DESA
71027;71;03;14;2009;TALENGEN;DESA
71028;71;03;14;2010;BIRU;DESA
71029;71;03;14;2011;TARIANG BARU;DESA
71030;71;03;14;2012;SENSONG;DESA
71031;71;03;14;2013;RENDINGAN;DESA
71032;71;03;14;2014;PALAHANAENG;DESA
71033;71;03;14;2015;TIMBELANG;DESA
71034;71;03;14;2016;PELELANGEN;DESA
71035;71;03;14;2017;MALUENG;DESA
71036;71;03;14;2018;KUMA I;DESA
71037;71;03;15;2001;SIMUENG;DESA
71038;71;03;15;2002;BENTUNG;DESA
71039;71;03;15;2003;LESABE;DESA
71040;71;03;15;2004;MALAMMENGGU;DESA
71041;71;03;15;2005;PALARENG;DESA
71042;71;03;15;2007;BINEBAS;DESA
71043;71;03;15;2008;MANDOI;DESA
71044;71;03;15;2015;BATUWINGKUNG;DESA
71045;71;03;15;2016;BIRAHI;DESA
71046;71;03;15;2017;LAOTONGAN;DESA
71047;71;03;15;2018;BUKIDE;DESA
71048;71;03;15;2019;KALAGHENG;DESA
71049;71;03;15;2020;LESABE I;DESA
71050;71;03;15;2021;BULO;DESA
71051;71;03;16;2001;KENDAHE I;DESA
71052;71;03;16;2002;KENDAHE II;DESA
